Pedido;Material;Material Description;Plant;Customer;Customer Name;Attribute9Description;Ordem de Compra;ShipTo;RDD;RDD_HEADER;Status;Sales Doc type;Size;ConfirmedQty;Gross Carteira;PDV;Origin;Division_desc;BrandDesc;Gender;KeyCategory;RDD_Month;NF_Number;Billing_Date;Billing_Month;SeasonSO;LastRefreshUpdate;CNPJ
7001919994;HP6010;TENIS VS PACE 2 0                       ;7050;7000001844;RMB COMERCIO DE CALCADOS LtdA.;DI GASPI (M B R);PRE Q1 Q2 LOJA 20;7000001844;20/03/2025;01/12/2024;Faturado;PRE FUT (ZFUT);37/1, 38/1, 39/3, 40/3, 41/2, 42/1, 43/1;12;1939,87;349,99;Local;Footwear;Adidas;Male;SPORTSWEAR;2025-03;173148;13/03/2025;2025-03;25S;2025-04-24 10:05:51.047;7387469000174
7001919994;HP6011;TENIS VS PACE 2 0                       ;7050;7000001844;RMB COMERCIO DE CALCADOS LtdA.;DI GASPI (M B R);PRE Q1 Q2 LOJA 20;7000001844;20/03/2025;01/12/2024;Faturado;PRE FUT (ZFUT);37/1, 38/1, 39/3, 40/3, 41/2, 42/1, 43/1;12;1939,87;349,99;Local;Footwear;Adidas;Male;SPORTSWEAR;2025-03;173148;13/03/2025;2025-03;25S;2025-04-24 10:05:51.047;7387469000174
7001919994;ID2704;TENIS DURAMO RC                         ;7050;7000001844;RMB COMERCIO DE CALCADOS LtdA.;DI GASPI (M B R);PRE Q1 Q2 LOJA 20;7000001844;31/03/2025;01/12/2024;Faturado;PRE FUT (ZFUT);37/1, 38/1, 39/2, 40/3, 41/2, 42/1, 43/1;11;1383,73;299,99;Imported;Footwear;Adidas;Unissex;RUNNING;2025-03;173148;13/03/2025;2025-03;25S;2025-04-24 10:05:51.047;7387469000174
7001919994;ID2704;TENIS DURAMO RC                         ;7050;7000001844;RMB COMERCIO DE CALCADOS LtdA.;DI GASPI (M B R);PRE Q1 Q2 LOJA 20;7000001844;31/03/2025;01/12/2024;Em Processo de Faturamento;PRE FUT (ZFUT);42/1;1;125,79;299,99;Imported;Footwear;Adidas;Unissex;RUNNING;2025-03;NULL;NULL;Not Invoiced;25S;2025-04-24 10:05:51.047;7387469000174
7001919994;IE0927;TENIS URBAN COURT                       ;7050;7000001844;RMB COMERCIO DE CALCADOS LtdA.;DI GASPI (M B R);PRE Q1 Q2 LOJA 20;7000001844;20/03/2025;01/12/2024;Faturado;PRE FUT (ZFUT);37/1, 38/2, 39/3, 40/3, 41/2, 42/1;12;1551,89;279,99;Local;Footwear;Adidas;Male;SPORTSWEAR;2025-03;173148;13/03/2025;2025-03;25S;2025-04-24 10:05:51.047;7387469000174
7001919994;IF4092;TENIS URBAN COURT                       ;7050;7000001844;RMB COMERCIO DE CALCADOS LtdA.;DI GASPI (M B R);PRE Q1 Q2 LOJA 20;7000001844;02/01/2025;01/12/2024;Faturado;PRE FUT (ZFUT);34/1, 35/2, 36/3, 37/3, 38/2, 39/1;12;1551,89;279,99;Local;Footwear;Adidas;Female;SPORTSWEAR;2025-01;131255;23/12/2024;2024-12;25S;2025-04-24 10:05:51.047;7387469000174
7001919994;IF4092;TENIS URBAN COURT                       ;7050;7000001844;RMB COMERCIO DE CALCADOS LtdA.;DI GASPI (M B R);PRE Q1 Q2 LOJA 20;7000001844;21/03/2025;01/12/2024;Faturado;PRE FUT (ZFUT);34/1, 35/2, 36/3, 37/3, 38/2, 39/1;12;1551,89;279,99;Local;Footwear;Adidas;Female;SPORTSWEAR;2025-03;173148;13/03/2025;2025-03;25S;2025-04-24 10:05:51.047;7387469000174
7001919994;IH0582;TENIS DURAMO RC                         ;7050;7000001844;RMB COMERCIO DE CALCADOS LtdA.;DI GASPI (M B R);PRE Q1 Q2 LOJA 20;7000001844;20/03/2025;01/12/2024;Faturado;PRE FUT (ZFUT);34/1, 35/2, 36/3, 37/3, 38/2, 39/1;12;1509,53;299,99;Imported;Footwear;Adidas;Female;RUNNING;2025-03;173148;13/03/2025;2025-03;25S;2025-04-24 10:05:51.047;7387469000174
7001919994;IH0583;TENIS DURAMO RC                         ;7050;7000001844;RMB COMERCIO DE CALCADOS LtdA.;DI GASPI (M B R);PRE Q1 Q2 LOJA 20;7000001844;20/03/2025;01/12/2024;Faturado;PRE FUT (ZFUT);34/1, 35/2, 36/3, 37/3, 38/2, 39/1;12;1509,53;299,99;Imported;Footwear;Adidas;Female;RUNNING;2025-03;173148;13/03/2025;2025-03;25S;2025-04-24 10:05:51.047;7387469000174
7001919994;JI1049;TENIS URBAN COURT                       ;7050;7000001844;RMB COMERCIO DE CALCADOS LtdA.;DI GASPI (M B R);PRE Q1 Q2 LOJA 20;7000001844;20/03/2025;01/12/2024;Faturado;PRE FUT (ZFUT);37/1, 38/2, 39/3, 40/3, 41/2, 42/1;12;1551,89;279,99;Local;Footwear;Adidas;Male;SPORTSWEAR;2025-03;173148;13/03/2025;2025-03;25S;2025-04-24 10:05:51.047;7387469000174
7001915099;IF4092;TENIS URBAN COURT                       ;7050;7000003398;GASPARI VI COMERCIO DE CALCADOSLtdA.;DI GASPI (M B R);PRE Q1/Q2 LOJA 34;7000003398;20/03/2025;01/12/2024;Faturado;PRE FUT (ZFUT);34/1, 35/2, 36/3, 37/3, 38/2, 39/1;12;1551,89;279,99;Local;Footwear;Adidas;Female;SPORTSWEAR;2025-03;173172;13/03/2025;2025-03;25S;2025-04-24 10:05:51.047;10439022000106
7001915099;JI2306;TENIS BARREDA                           ;7050;7000003398;GASPARI VI COMERCIO DE CALCADOSLtdA.;DI GASPI (M B R);PRE Q1/Q2 LOJA 34;7000003398;31/03/2025;01/12/2024;Faturado;PRE FUT (ZFUT);34/2, 35/2, 36/2, 37/1, 38/2, 39/3, 40/3, 41/3, 42/2, 43/2, 44/1;23;3375,19;349,99;Imported;Footwear;Adidas;Male;SPORTSWEAR;2025-03;173172;13/03/2025;2025-03;25S;2025-04-24 10:05:51.047;10439022000106
7001915099;JI2306;TENIS BARREDA                           ;7050;7000003398;GASPARI VI COMERCIO DE CALCADOSLtdA.;DI GASPI (M B R);PRE Q1/Q2 LOJA 34;7000003398;31/03/2025;01/12/2024;Em Processo de Faturamento;PRE FUT (ZFUT);37/1;1;146,75;349,99;Imported;Footwear;Adidas;Male;SPORTSWEAR;2025-03;NULL;NULL;Not Invoiced;25S;2025-04-24 10:05:51.047;10439022000106
7001915099;JI2307;TENIS BARREDA                           ;7050;7000003398;GASPARI VI COMERCIO DE CALCADOSLtdA.;DI GASPI (M B R);PRE Q1/Q2 LOJA 34;7000003398;20/03/2025;01/12/2024;Faturado;PRE FUT (ZFUT);34/2, 35/2, 36/2, 37/2, 38/2, 39/3, 40/3, 41/3, 42/2, 43/2, 44/1;24;3521,94;349,99;Imported;Footwear;Adidas;Male;SPORTSWEAR;2025-03;173172;13/03/2025;2025-03;25S;2025-04-24 10:05:51.047;10439022000106
7001947488;IQ5680;TENIS GRAND COURT BASE 2 0              ;7050;7000003398;GASPARI VI COMERCIO DE CALCADOSLtdA.;DI GASPI (M B R);NAC-PRE Q1 Q2 LOJA 3;7000003398;20/03/2025;20/03/2025;Faturado;PRE FUT (ZFUT);34/2, 35/2, 36/2, 37/2, 38/2, 39/2, 40/3, 41/3, 42/2, 43/2, 44/1, 45/1;24;3325,75;299,99;Local;Footwear;Adidas;Male;SPORTSWEAR;2025-03;173172;13/03/2025;2025-03;25S;2025-04-24 10:05:51.047;10439022000106
7001953874;IQ5679;TENIS GRAND COURT BASE 2 0              ;7050;7000003398;GASPARI VI COMERCIO DE CALCADOSLtdA.;DI GASPI (M B R);NAC-PRE Q1 Q2 LOJA 3;7000003398;20/03/2025;20/03/2025;Faturado;PRE FUT (ZFUT);34/2, 35/2, 36/2, 37/2, 38/2, 39/2, 40/3, 41/3, 42/2, 43/2, 44/1, 45/1;24;3325,76;299,99;Local;Footwear;Adidas;Male;SPORTSWEAR;2025-03;173172;13/03/2025;2025-03;25S;2025-04-24 10:05:51.047;10439022000106
7002112892;ID3714;TENIS VL COURT BASE                     ;7050;7000003398;GASPARI VI COMERCIO DE CALCADOSLtdA.;DI GASPI (M B R);PRE_Q3Q4 LOJA B;7000003398;02/06/2025;02/06/2025;Em Processo de Faturamento;PRE FUT (ZFUT);36/3, 37/3, 39/1, 34/1, 35/2, 38/2;12;1761,01;349,99;Imported;Footwear;Adidas;Female;SPORTSWEAR;2025-06;NULL;NULL;Not Invoiced;25F;2025-04-24 10:05:51.047;10439022000106
7002112892;IH6184;TENIS GRAND COURT BASE 00S              ;7050;7000003398;GASPARI VI COMERCIO DE CALCADOSLtdA.;DI GASPI (M B R);PRE_Q3Q4 LOJA B;7000003398;02/06/2025;02/06/2025;Em Processo de Faturamento;PRE FUT (ZFUT);42/3, 44/1, 40/2, 39/1, 43/2, 41/3;12;2012,54;399,99;Imported;Footwear;Adidas;Male;SPORTSWEAR;2025-06;NULL;NULL;Not Invoiced;25F;2025-04-24 10:05:51.047;10439022000106
7002112892;IH6185;GRAND COURT BASE SUEDE                  ;7050;7000003398;GASPARI VI COMERCIO DE CALCADOSLtdA.;DI GASPI (M B R);PRE_Q3Q4 LOJA B;7000003398;02/06/2025;02/06/2025;Em Processo de Faturamento;PRE FUT (ZFUT);42/1, 39/1, 43/1, 37/1, 36/1, 38/1, 35/1, 34/1, 40/2, 41/2;12;2012,54;399,99;Imported;Footwear;Adidas;Male;SPORTSWEAR;2025-06;NULL;NULL;Not Invoiced;25F;2025-04-24 10:05:51.047;10439022000106
7002112892;JQ3596;TENIS GRAND COURT BASE ALPHA            ;7050;7000003398;GASPARI VI COMERCIO DE CALCADOSLtdA.;DI GASPI (M B R);PRE_Q3Q4 LOJA B;7000003398;02/06/2025;02/06/2025;Aguardando chegada;PRE FUT (ZFUT);34/1, 38/2, 39/1, 35/2, 36/3, 37/3;12;2012,54;399,99;Imported;Footwear;Adidas;Female;SPORTSWEAR;2025-06;NULL;NULL;Not Invoiced;25F;2025-04-24 10:05:51.047;10439022000106
7001923915;IF4092;TENIS URBAN COURT                       ;7050;7000001471;COMERCIO DE CALC DI GASPI X LTDA.;DI GASPI (M B R);PRE Q1 Q2 LOJA 18;7000001471;02/01/2025;01/12/2024;Faturado;PRE FUT (ZFUT);34/1, 35/2, 36/3, 37/3, 38/2, 39/1;12;1551,89;279,99;Local;Footwear;Adidas;Female;SPORTSWEAR;2025-01;131835;24/12/2024;2024-12;25S;2025-04-24 10:05:51.047;6965540000196
7001923915;JI3471;TENIS HOOPS 4 0 J                       ;7050;7000001471;COMERCIO DE CALC DI GASPI X LTDA.;DI GASPI (M B R);PRE Q1 Q2 LOJA 18;7000001471;02/01/2025;01/12/2024;Faturado;PRE FUT (ZFUT);33/1, 34/1, 35/3, 36/3, 37/2, 38/2;12;1760,97;349,99;Imported;Footwear;Adidas;Unissex;BASKETBALL;2025-01;131835;24/12/2024;2024-12;25S;2025-04-24 10:05:51.047;6965540000196
7002117766;ID3714;TENIS VL COURT BASE                     ;7050;7000001471;COMERCIO DE CALC DI GASPI X LTDA.;DI GASPI (M B R);PRE_Q3Q4 LOJA B;7000001471;03/11/2025;01/11/2025;Aguardando chegada;PRE FUT (ZFUT);37/3, 38/2, 36/3, 39/1, 34/1, 35/2;12;1761,01;349,99;Imported;Footwear;Adidas;Female;SPORTSWEAR;2025-11;NULL;NULL;Not Invoiced;25F;2025-04-24 10:05:51.047;6965540000196
7002117766;IH6184;TENIS GRAND COURT BASE 00S              ;7050;7000001471;COMERCIO DE CALC DI GASPI X LTDA.;DI GASPI (M B R);PRE_Q3Q4 LOJA B;7000001471;03/11/2025;01/11/2025;Aguardando chegada;PRE FUT (ZFUT);43/1, 41/2, 37/1, 40/2, 42/2, 38/1, 39/2, 44/1;12;2012,54;399,99;Imported;Footwear;Adidas;Male;SPORTSWEAR;2025-11;NULL;NULL;Not Invoiced;25F;2025-04-24 10:05:51.047;6965540000196
7002117766;IH6185;GRAND COURT BASE SUEDE                  ;7050;7000001471;COMERCIO DE CALC DI GASPI X LTDA.;DI GASPI (M B R);PRE_Q3Q4 LOJA B;7000001471;03/11/2025;01/11/2025;Aguardando chegada;PRE FUT (ZFUT);35/2, 43/1, 39/2, 36/2, 37/2, 40/2, 38/2, 34/1, 41/2, 42/1, 44/1;18;3018,81;399,99;Imported;Footwear;Adidas;Male;SPORTSWEAR;2025-11;NULL;NULL;Not Invoiced;25F;2025-04-24 10:05:51.047;6965540000196
7002116640;ID3714;TENIS VL COURT BASE                     ;7050;7000001471;COMERCIO DE CALC DI GASPI X LTDA.;DI GASPI (M B R);PRE_Q3Q4 LOJA B;7000001471;01/10/2025;01/10/2025;Aguardando chegada;PRE FUT (ZFUT);39/1, 35/2, 34/1, 38/2, 37/3, 36/3;12;1761,01;349,99;Imported;Footwear;Adidas;Female;SPORTSWEAR;2025-10;NULL;NULL;Not Invoiced;25F;2025-04-24 10:05:51.047;6965540000196
7002116640;IH6184;TENIS GRAND COURT BASE 00S              ;7050;7000001471;COMERCIO DE CALC DI GASPI X LTDA.;DI GASPI (M B R);PRE_Q3Q4 LOJA B;7000001471;01/10/2025;01/10/2025;Aguardando chegada;PRE FUT (ZFUT);43/2, 44/1, 40/2, 41/3, 42/3, 39/1;12;2012,54;399,99;Imported;Footwear;Adidas;Male;SPORTSWEAR;2025-10;NULL;NULL;Not Invoiced;25F;2025-04-24 10:05:51.047;6965540000196
7002116640;JP8275;TENIS STREETALK                         ;7050;7000001471;COMERCIO DE CALC DI GASPI X LTDA.;DI GASPI (M B R);PRE_Q3Q4 LOJA B;7000001471;01/10/2025;01/10/2025;Aguardando chegada;PRE FUT (ZFUT);39/1, 42/3, 44/1, 41/3, 40/2, 43/2;12;1761,01;349,99;Imported;Footwear;Adidas;Male;SPORTSWEAR;2025-10;NULL;NULL;Not Invoiced;25F;2025-04-24 10:05:51.047;6965540000196
7002116640;JP8276;TENIS STREETALK                         ;7050;7000001471;COMERCIO DE CALC DI GASPI X LTDA.;DI GASPI (M B R);PRE_Q3Q4 LOJA B;7000001471;01/10/2025;01/10/2025;Aguardando chegada;PRE FUT (ZFUT);43/2, 44/1, 40/2, 41/3, 39/1, 42/3;12;1761,01;349,99;Imported;Footwear;Adidas;Male;SPORTSWEAR;2025-10;NULL;NULL;Not Invoiced;25F;2025-04-24 10:05:51.047;6965540000196
7002116640;JP8282;TENIS STREETALK                         ;7050;7000001471;COMERCIO DE CALC DI GASPI X LTDA.;DI GASPI (M B R);PRE_Q3Q4 LOJA B;7000001471;01/10/2025;01/10/2025;Aguardando chegada;PRE FUT (ZFUT);39/2, 36/2, 37/3, 38/3, 35/1, 40/1;12;1761,01;349,99;Imported;Footwear;Adidas;Female;SPORTSWEAR;2025-10;NULL;NULL;Not Invoiced;25F;2025-04-24 10:05:51.047;6965540000196
7001919994;JI1851;TENIS URBAN COURT                       ;7050;7000001844;RMB COMERCIO DE CALCADOS LtdA.;DI GASPI (M B R);PRE Q1 Q2 LOJA 20;7000001844;20/03/2025;01/12/2024;Faturado;PRE FUT (ZFUT);37/1, 38/1, 39/3, 40/3, 41/2, 42/1, 43/1;12;1551,87;279,99;Local;Footwear;Adidas;Male;SPORTSWEAR;2025-03;173148;13/03/2025;2025-03;25S;2025-04-24 10:05:51.047;7387469000174
7001919994;JI2306;TENIS BARREDA                           ;7050;7000001844;RMB COMERCIO DE CALCADOS LtdA.;DI GASPI (M B R);PRE Q1 Q2 LOJA 20;7000001844;20/03/2025;01/12/2024;Faturado;PRE FUT (ZFUT);34/1, 35/1, 36/2, 37/3, 38/2, 39/3, 40/4, 41/4, 42/2, 43/1, 44/1;24;3521,95;349,99;Imported;Footwear;Adidas;Male;SPORTSWEAR;2025-03;173148;13/03/2025;2025-03;25S;2025-04-24 10:05:51.047;7387469000174
7001919994;JI2307;TENIS BARREDA                           ;7050;7000001844;RMB COMERCIO DE CALCADOS LtdA.;DI GASPI (M B R);PRE Q1 Q2 LOJA 20;7000001844;20/03/2025;01/12/2024;Faturado;PRE FUT (ZFUT);36/1, 37/1, 38/2, 39/2, 40/2, 41/2, 42/1, 43/1;12;1760,97;349,99;Imported;Footwear;Adidas;Male;SPORTSWEAR;2025-03;173148;13/03/2025;2025-03;25S;2025-04-24 10:05:51.047;7387469000174
7001919994;JP7099;TENIS BARREDA                           ;7050;7000001844;RMB COMERCIO DE CALCADOS LtdA.;DI GASPI (M B R);PRE Q1 Q2 LOJA 20;7000001844;20/03/2025;01/12/2024;Faturado;PRE FUT (ZFUT);37/1, 38/2, 39/2, 40/2, 41/2, 42/2, 43/1;12;1760,98;349,99;Imported;Footwear;Adidas;Male;SPORTSWEAR;2025-03;173148;13/03/2025;2025-03;25S;2025-04-24 10:05:51.047;7387469000174
7001953896;IQ5679;TENIS GRAND COURT BASE 2 0              ;7050;7000001844;RMB COMERCIO DE CALCADOS LtdA.;DI GASPI (M B R);NAC-PRE Q1 Q2 LOJA 2;7000001844;20/03/2025;20/03/2025;Faturado;PRE FUT (ZFUT);35/1, 36/1, 37/1, 38/2, 39/2, 40/2, 41/2, 42/1;12;1662,88;299,99;Local;Footwear;Adidas;Male;SPORTSWEAR;2025-03;173148;13/03/2025;2025-03;25S;2025-04-24 10:05:51.047;7387469000174
7002112841;ID3714;TENIS VL COURT BASE                     ;7050;7000001844;RMB COMERCIO DE CALCADOS LtdA.;DI GASPI (M B R);Q3Q4 LOJA A;7000001844;01/10/2025;01/10/2025;Aguardando chegada;PRE FUT (ZFUT);36/3, 34/1, 35/2, 39/1, 37/3, 38/2;12;1761,01;349,99;Imported;Footwear;Adidas;Female;SPORTSWEAR;2025-10;NULL;NULL;Not Invoiced;25F;2025-04-24 10:05:51.047;7387469000174
7002112841;IH6184;TENIS GRAND COURT BASE 00S              ;7050;7000001844;RMB COMERCIO DE CALCADOS LtdA.;DI GASPI (M B R);Q3Q4 LOJA A;7000001844;01/10/2025;01/10/2025;Aguardando chegada;PRE FUT (ZFUT);44/1, 39/1, 42/3, 40/2, 43/2, 41/3;12;2012,54;399,99;Imported;Footwear;Adidas;Male;SPORTSWEAR;2025-10;NULL;NULL;Not Invoiced;25F;2025-04-24 10:05:51.047;7387469000174
7002112841;IH6185;GRAND COURT BASE SUEDE                  ;7050;7000001844;RMB COMERCIO DE CALCADOS LtdA.;DI GASPI (M B R);Q3Q4 LOJA A;7000001844;01/10/2025;01/10/2025;Aguardando chegada;PRE FUT (ZFUT);41/2, 34/1, 38/2, 40/2, 42/1, 44/1, 35/2, 36/2, 39/2, 37/2, 43/1;18;3018,81;399,99;Imported;Footwear;Adidas;Male;SPORTSWEAR;2025-10;NULL;NULL;Not Invoiced;25F;2025-04-24 10:05:51.047;7387469000174
7002112841;JP8275;TENIS STREETALK                         ;7050;7000001844;RMB COMERCIO DE CALCADOS LtdA.;DI GASPI (M B R);Q3Q4 LOJA A;7000001844;01/10/2025;01/10/2025;Aguardando chegada;PRE FUT (ZFUT);39/1, 44/1, 43/2, 40/2, 41/3, 42/3;12;1761,01;349,99;Imported;Footwear;Adidas;Male;SPORTSWEAR;2025-10;NULL;NULL;Not Invoiced;25F;2025-04-24 10:05:51.047;7387469000174
7002112841;JP8276;TENIS STREETALK                         ;7050;7000001844;RMB COMERCIO DE CALCADOS LtdA.;DI GASPI (M B R);Q3Q4 LOJA A;7000001844;01/10/2025;01/10/2025;Aguardando chegada;PRE FUT (ZFUT);40/2, 42/3, 41/3, 44/1, 39/1, 43/2;12;1761,01;349,99;Imported;Footwear;Adidas;Male;SPORTSWEAR;2025-10;NULL;NULL;Not Invoiced;25F;2025-04-24 10:05:51.047;7387469000174
7002116656;ID3714;TENIS VL COURT BASE                     ;7050;7000003398;GASPARI VI COMERCIO DE CALCADOSLtdA.;DI GASPI (M B R);PRE_Q3Q4 LOJA B;7000003398;01/10/2025;01/10/2025;Aguardando chegada;PRE FUT (ZFUT);38/2, 34/1, 36/3, 37/3, 35/2, 39/1;12;1761,01;349,99;Imported;Footwear;Adidas;Female;SPORTSWEAR;2025-10;NULL;NULL;Not Invoiced;25F;2025-04-24 10:05:51.047;10439022000106
7002116656;IH6184;TENIS GRAND COURT BASE 00S              ;7050;7000003398;GASPARI VI COMERCIO DE CALCADOSLtdA.;DI GASPI (M B R);PRE_Q3Q4 LOJA B;7000003398;01/10/2025;01/10/2025;Aguardando chegada;PRE FUT (ZFUT);39/1, 43/2, 40/2, 42/3, 41/3, 44/1;12;2012,54;399,99;Imported;Footwear;Adidas;Male;SPORTSWEAR;2025-10;NULL;NULL;Not Invoiced;25F;2025-04-24 10:05:51.047;10439022000106
7002116656;JP8275;TENIS STREETALK                         ;7050;7000003398;GASPARI VI COMERCIO DE CALCADOSLtdA.;DI GASPI (M B R);PRE_Q3Q4 LOJA B;7000003398;01/10/2025;01/10/2025;Aguardando chegada;PRE FUT (ZFUT);44/1, 39/1, 42/3, 40/2, 41/3, 43/2;12;1761,01;349,99;Imported;Footwear;Adidas;Male;SPORTSWEAR;2025-10;NULL;NULL;Not Invoiced;25F;2025-04-24 10:05:51.047;10439022000106
7002116656;JP8276;TENIS STREETALK                         ;7050;7000003398;GASPARI VI COMERCIO DE CALCADOSLtdA.;DI GASPI (M B R);PRE_Q3Q4 LOJA B;7000003398;01/10/2025;01/10/2025;Aguardando chegada;PRE FUT (ZFUT);43/2, 39/1, 40/2, 41/3, 44/1, 42/3;12;1761,01;349,99;Imported;Footwear;Adidas;Male;SPORTSWEAR;2025-10;NULL;NULL;Not Invoiced;25F;2025-04-24 10:05:51.047;10439022000106
7002116656;JP8282;TENIS STREETALK                         ;7050;7000003398;GASPARI VI COMERCIO DE CALCADOSLtdA.;DI GASPI (M B R);PRE_Q3Q4 LOJA B;7000003398;01/10/2025;01/10/2025;Aguardando chegada;PRE FUT (ZFUT);39/2, 35/1, 36/2, 40/1, 38/3, 37/3;12;1761,01;349,99;Imported;Footwear;Adidas;Female;SPORTSWEAR;2025-10;NULL;NULL;Not Invoiced;25F;2025-04-24 10:05:51.047;10439022000106
7002116656;JR4700;TENIS STREETTALK                        ;7050;7000003398;GASPARI VI COMERCIO DE CALCADOSLtdA.;DI GASPI (M B R);PRE_Q3Q4 LOJA B;7000003398;01/10/2025;01/10/2025;Aguardando chegada;PRE FUT (ZFUT);38/3, 40/1, 35/1, 39/2, 36/2, 37/3;12;1761,01;349,99;Imported;Footwear;Adidas;Female;SPORTSWEAR;2025-10;NULL;NULL;Not Invoiced;25F;2025-04-24 10:05:51.047;10439022000106
7002119905;IH6184;TENIS GRAND COURT BASE 00S              ;7050;7000003398;GASPARI VI COMERCIO DE CALCADOSLtdA.;DI GASPI (M B R);PRE_Q3Q4 LOJA B;7000003398;01/08/2025;01/08/2025;Aguardando chegada;PRE FUT (ZFUT);42/3, 44/1, 41/3, 38/1, 39/1, 43/1, 40/2;12;2012,54;399,99;Imported;Footwear;Adidas;Male;SPORTSWEAR;2025-08;NULL;NULL;Not Invoiced;25F;2025-04-24 10:05:51.047;10439022000106
7002119905;IH6185;GRAND COURT BASE SUEDE                  ;7050;7000003398;GASPARI VI COMERCIO DE CALCADOSLtdA.;DI GASPI (M B R);PRE_Q3Q4 LOJA B;7000003398;01/08/2025;01/08/2025;Aguardando chegada;PRE FUT (ZFUT);42/1, 37/2, 44/1, 36/2, 39/2, 43/1, 41/2, 40/2, 34/1, 38/2, 35/2;18;3018,81;399,99;Imported;Footwear;Adidas;Male;SPORTSWEAR;2025-08;NULL;NULL;Not Invoiced;25F;2025-04-24 10:05:51.047;10439022000106
7002119563;IH6185;GRAND COURT BASE SUEDE                  ;7050;7000003398;GASPARI VI COMERCIO DE CALCADOSLtdA.;DI GASPI (M B R);PRE_Q3Q4 LOJA B;7000003398;03/11/2025;01/11/2025;Aguardando chegada;PRE FUT (ZFUT);43/1, 41/2, 35/2, 37/2, 36/2, 40/2, 39/2, 34/1, 42/1, 44/1, 38/2;18;3018,81;399,99;Imported;Footwear;Adidas;Male;SPORTSWEAR;2025-11;NULL;NULL;Not Invoiced;25F;2025-04-24 10:05:51.047;10439022000106
7002119563;JP8275;TENIS STREETALK                         ;7050;7000003398;GASPARI VI COMERCIO DE CALCADOSLtdA.;DI GASPI (M B R);PRE_Q3Q4 LOJA B;7000003398;03/11/2025;01/11/2025;Aguardando chegada;PRE FUT (ZFUT);43/2, 42/3, 39/1, 41/3, 40/2, 44/1;12;1761,01;349,99;Imported;Footwear;Adidas;Male;SPORTSWEAR;2025-11;NULL;NULL;Not Invoiced;25F;2025-04-24 10:05:51.047;10439022000106
7002116640;JR4700;TENIS STREETTALK                        ;7050;7000001471;COMERCIO DE CALC DI GASPI X LTDA.;DI GASPI (M B R);PRE_Q3Q4 LOJA B;7000001471;01/10/2025;01/10/2025;Aguardando chegada;PRE FUT (ZFUT);40/1, 35/1, 38/3, 37/3, 36/2, 39/2;12;1761,01;349,99;Imported;Footwear;Adidas;Female;SPORTSWEAR;2025-10;NULL;NULL;Not Invoiced;25F;2025-04-24 10:05:51.047;6965540000196
7002118918;IH6184;TENIS GRAND COURT BASE 00S              ;7050;7000001471;COMERCIO DE CALC DI GASPI X LTDA.;DI GASPI (M B R);PRE_Q3Q4 LOJA B;7000001471;01/08/2025;01/08/2025;Aguardando chegada;PRE FUT (ZFUT);40/2, 41/3, 44/1, 42/3, 43/1, 38/1, 39/1;12;2012,54;399,99;Imported;Footwear;Adidas;Male;SPORTSWEAR;2025-08;NULL;NULL;Not Invoiced;25F;2025-04-24 10:05:51.047;6965540000196
7002118918;IH6185;GRAND COURT BASE SUEDE                  ;7050;7000001471;COMERCIO DE CALC DI GASPI X LTDA.;DI GASPI (M B R);PRE_Q3Q4 LOJA B;7000001471;01/08/2025;01/08/2025;Aguardando chegada;PRE FUT (ZFUT);42/1, 34/1, 37/2, 35/2, 38/2, 39/2, 44/1, 43/1, 41/2, 40/2, 36/2;18;3018,81;399,99;Imported;Footwear;Adidas;Male;SPORTSWEAR;2025-08;NULL;NULL;Not Invoiced;25F;2025-04-24 10:05:51.047;6965540000196
7002117766;JP8275;TENIS STREETALK                         ;7050;7000001471;COMERCIO DE CALC DI GASPI X LTDA.;DI GASPI (M B R);PRE_Q3Q4 LOJA B;7000001471;03/11/2025;01/11/2025;Aguardando chegada;PRE FUT (ZFUT);42/3, 41/3, 40/2, 39/1, 44/1, 43/2;12;1761,01;349,99;Imported;Footwear;Adidas;Male;SPORTSWEAR;2025-11;NULL;NULL;Not Invoiced;25F;2025-04-24 10:05:51.047;6965540000196
7002117766;JP8282;TENIS STREETALK                         ;7050;7000001471;COMERCIO DE CALC DI GASPI X LTDA.;DI GASPI (M B R);PRE_Q3Q4 LOJA B;7000001471;03/11/2025;01/11/2025;Aguardando chegada;PRE FUT (ZFUT);39/2, 38/3, 40/1, 35/1, 37/3, 36/2;12;1761,01;349,99;Imported;Footwear;Adidas;Female;SPORTSWEAR;2025-11;NULL;NULL;Not Invoiced;25F;2025-04-24 10:05:51.047;6965540000196
7002117766;JQ3596;TENIS GRAND COURT BASE ALPHA            ;7050;7000001471;COMERCIO DE CALC DI GASPI X LTDA.;DI GASPI (M B R);PRE_Q3Q4 LOJA B;7000001471;03/11/2025;01/11/2025;Aguardando chegada;PRE FUT (ZFUT);35/2, 39/1, 36/3, 37/3, 38/2, 34/1;12;2012,54;399,99;Imported;Footwear;Adidas;Female;SPORTSWEAR;2025-11;NULL;NULL;Not Invoiced;25F;2025-04-24 10:05:51.047;6965540000196
